fold,indice_original,categoria_real,categoria_predicha,segunda_categoria,prediccion_correcta,puntuacion_ganadora,puntuacion_segunda,margen_decision,word_features_activas,char_features_activas,features_activas_total,estado_operacional,motivo_operacional
3,1683,cloud,cloud,backend,True,0.9470552978317216,-1.1356014011366928,2.0826566989684143,14,271,285,aceptada,Predicción con evidencia suficiente.
3,363,datascience,datascience,backend,True,-0.13015867705703899,-0.34348115675172197,0.213322479694683,21,370,391,revision,Margen de decisión reducido.
3,965,frontend,cloud,backend,False,-0.09049810685266346,-0.4113713528407779,0.32087324598811445,27,322,349,revision,Margen de decisión reducido.
3,3660,frontend,frontend,backend,True,1.3840649322217853,-1.1377475264960573,2.5218124587178425,33,348,381,aceptada,Predicción con evidencia suficiente.
3,59,datascience,datascience,backend,True,1.092582253470317,-0.7938918414554609,1.8864740949257777,29,243,272,aceptada,Predicción con evidencia suficiente.
3,2091,backend,backend,cloud,True,0.3971118964706435,-0.8021327034551807,1.1992445999258243,29,276,305,aceptada,Predicción con evidencia suficiente.
3,270,frontend,frontend,backend,True,0.7658585876433281,-1.0691910225566694,1.8350496101999976,16,218,234,aceptada,Predicción con evidencia suficiente.
3,4103,frontend,frontend,backend,True,0.4823904675136849,-0.2976706748236082,0.7800611423372932,24,341,365,aceptada,Predicción con evidencia suficiente.
3,2957,datascience,datascience,cloud,True,1.2710980920274775,-0.9262013218544484,2.1972994138819257,16,168,184,aceptada,Predicción con evidencia suficiente.
3,2263,cloud,cloud,backend,True,0.4588045971729725,-0.2264947842504077,0.6852993814233802,33,308,341,aceptada,Predicción con evidencia suficiente.
3,3394,frontend,backend,datascience,False,-0.05519768962178839,-0.4408687031288917,0.3856710135071033,16,298,314,revision,Margen de decisión reducido.
3,3607,cloud,cloud,backend,True,0.3055172833289327,-0.05136916276854342,0.3568864460974761,30,380,410,revision,Margen de decisión reducido.
3,4513,datascience,datascience,cloud,True,1.3757985552476457,-1.3228212307185727,2.698619785966218,32,287,319,aceptada,Predicción con evidencia suficiente.
3,3527,cloud,cloud,backend,True,0.9694879621007991,-0.5031327562080573,1.4726207183088564,29,304,333,aceptada,Predicción con evidencia suficiente.
3,822,cloud,cloud,frontend,True,0.6147783001387853,-0.8510692186236044,1.4658475187623896,34,519,553,aceptada,Predicción con evidencia suficiente.
3,4121,backend,frontend,backend,False,0.834238615468883,-0.5635375494354278,1.3977761649043108,19,231,250,aceptada,Predicción con evidencia suficiente.
3,4150,backend,datascience,frontend,False,0.08606725445592778,-0.04090269570323027,0.12696995015915805,23,295,318,revision,Margen de decisión reducido.
3,1452,frontend,frontend,cloud,True,2.4275921880419076,-1.3612260263780795,3.788818214419987,12,203,215,aceptada,Predicción con evidencia suficiente.
3,2001,backend,backend,cloud,True,0.000770559133764781,-0.4366449200502368,0.4374154791840016,15,205,220,revision,Margen de decisión reducido.
3,4141,datascience,datascience,cloud,True,0.6780072176159481,-1.0161831290225454,1.6941903466384933,20,238,258,aceptada,Predicción con evidencia suficiente.
3,3297,datascience,datascience,frontend,True,0.639894968297852,-0.925612874477103,1.565507842774955,35,306,341,aceptada,Predicción con evidencia suficiente.
3,3959,frontend,frontend,datascience,True,0.8316101243403959,-0.38382773858939356,1.2154378629297895,21,286,307,aceptada,Predicción con evidencia suficiente.
3,3406,datascience,datascience,frontend,True,1.190866855765345,-1.2314931220281375,2.4223599777934828,25,224,249,aceptada,Predicción con evidencia suficiente.
3,257,datascience,datascience,backend,True,0.41274461733117407,-0.30719358139382874,0.7199381987250029,20,270,290,aceptada,Predicción con evidencia suficiente.
3,1264,cloud,cloud,datascience,True,0.7006719301315135,-0.3262323441449894,1.0269042742765029,31,331,362,aceptada,Predicción con evidencia suficiente.
3,3034,cloud,cloud,frontend,True,1.4312080830319713,-1.1380452257274634,2.5692533087594347,31,325,356,aceptada,Predicción con evidencia suficiente.
3,1291,datascience,datascience,backend,True,1.810625286681935,-1.506890311763498,3.317515598445433,26,206,232,aceptada,Predicción con evidencia suficiente.
3,85,backend,backend,frontend,True,0.4519917853358475,-0.8587673179842952,1.3107591033201427,23,365,388,aceptada,Predicción con evidencia suficiente.
3,3680,backend,backend,frontend,True,1.0156097021685093,-0.9481212480171248,1.9637309501856341,36,257,293,aceptada,Predicción con evidencia suficiente.
3,4296,backend,backend,datascience,True,0.13207362716583482,-0.26616619647900785,0.39823982364484267,35,368,403,revision,Margen de decisión reducido.
3,1426,backend,backend,frontend,True,0.27025023428566297,-0.48085933200609715,0.7511095662917602,36,334,370,aceptada,Predicción con evidencia suficiente.
3,2434,frontend,frontend,datascience,True,1.7355093191620796,-1.0353572786174852,2.770866597779565,18,118,136,revision,Cobertura reducida de características.
3,696,backend,backend,frontend,True,0.9125970670780315,-0.7316402333944292,1.6442373004724606,28,240,268,aceptada,Predicción con evidencia suficiente.
3,2215,datascience,datascience,backend,True,1.0811814317236106,-0.8408231416326382,1.9220045733562487,37,332,369,aceptada,Predicción con evidencia suficiente.
3,898,datascience,datascience,frontend,True,1.116452642793719,-0.7936326898977333,1.9100853326914522,35,383,418,aceptada,Predicción con evidencia suficiente.
3,3868,cloud,cloud,datascience,True,1.9377741046220285,-0.8879574968141001,2.8257316014361287,38,284,322,aceptada,Predicción con evidencia suficiente.
3,808,cloud,cloud,frontend,True,0.4303871397647058,-0.41131292504630834,0.8417000648110141,17,287,304,aceptada,Predicción con evidencia suficiente.
3,3246,cloud,cloud,backend,True,0.6272404408166691,-0.9038891363186965,1.5311295771353657,13,239,252,aceptada,Predicción con evidencia suficiente.
3,606,frontend,backend,frontend,False,0.5993655886761817,0.033835813978851936,0.5655297746973298,7,189,196,revision,Margen de decisión reducido.
3,3442,cloud,cloud,backend,True,0.8318055187706138,-0.8117804702873879,1.6435859890580016,35,401,436,aceptada,Predicción con evidencia suficiente.
3,2991,frontend,backend,cloud,False,-0.24929766800057507,-0.5951229922649749,0.3458253242643998,37,374,411,revision,Margen de decisión reducido.
3,4106,cloud,cloud,datascience,True,1.0995983161457303,-1.023194604349024,2.1227929204947547,35,249,284,aceptada,Predicción con evidencia suficiente.
3,1665,cloud,frontend,datascience,False,0.4517135190600385,-0.28383301625112045,0.735546535311159,34,284,318,aceptada,Predicción con evidencia suficiente.
3,4502,datascience,frontend,backend,False,-0.21807098980606793,-0.5082962123700348,0.2902252225639668,24,369,393,revision,Margen de decisión reducido.
3,3831,cloud,cloud,datascience,True,1.8466665021430688,-1.3494659283153794,3.196132430458448,25,351,376,aceptada,Predicción con evidencia suficiente.
3,1465,datascience,datascience,cloud,True,1.330092993575521,-0.6420013247852868,1.9720943183608077,30,289,319,aceptada,Predicción con evidencia suficiente.
3,2432,frontend,frontend,backend,True,0.6258800787884164,-0.7761925120715235,1.40207259085994,28,260,288,aceptada,Predicción con evidencia suficiente.
3,4330,backend,backend,frontend,True,1.2952377084100395,-1.0738003845247721,2.3690380929348116,27,300,327,aceptada,Predicción con evidencia suficiente.
3,2635,backend,backend,cloud,True,0.09457842675252437,-0.255728544710162,0.35030697146268636,12,225,237,revision,Margen de decisión reducido.
3,1561,cloud,cloud,datascience,True,1.076137976691002,-0.6980285505529003,1.7741665272439022,37,238,275,aceptada,Predicción con evidencia suficiente.
3,482,cloud,datascience,frontend,False,-0.13955644474027662,-0.5757934886509128,0.4362370439106362,36,282,318,revision,Margen de decisión reducido.
3,4321,frontend,frontend,backend,True,0.746234909939899,-0.44401573506159564,1.1902506450014947,13,193,206,aceptada,Predicción con evidencia suficiente.
3,3051,datascience,datascience,backend,True,0.8859695016135666,-0.931202688790973,1.8171721904045395,31,398,429,aceptada,Predicción con evidencia suficiente.
3,3828,frontend,frontend,backend,True,1.127100724628792,-1.1067119468388409,2.233812671467633,36,251,287,aceptada,Predicción con evidencia suficiente.
3,2073,frontend,frontend,backend,True,1.4558992562821775,-0.4129460890675741,1.8688453453497516,28,319,347,aceptada,Predicción con evidencia suficiente.
3,3142,cloud,cloud,datascience,True,1.1215337667819583,-1.002205438611536,2.1237392053934943,10,151,161,revision,Cobertura reducida de características.
3,2433,cloud,cloud,frontend,True,0.3398584587905583,-0.3028024841205199,0.6426609429110782,38,248,286,revision,Margen de decisión reducido.
3,2111,cloud,cloud,datascience,True,1.660993322909467,-1.169881485999001,2.830874808908468,18,199,217,aceptada,Predicción con evidencia suficiente.
3,4197,cloud,cloud,backend,True,0.4565749076176434,-0.420091373177144,0.8766662807947874,13,262,275,aceptada,Predicción con evidencia suficiente.
3,4066,backend,cloud,backend,False,0.10950222073842342,-0.69365441508543,0.8031566358238534,32,522,554,aceptada,Predicción con evidencia suficiente.
3,2583,datascience,datascience,cloud,True,1.5107491950943648,-0.8524631804344656,2.36321237552883,18,263,281,aceptada,Predicción con evidencia suficiente.
3,879,frontend,frontend,cloud,True,0.8780613198507643,-1.0804387263078992,1.9585000461586635,21,293,314,aceptada,Predicción con evidencia suficiente.
3,3437,cloud,cloud,backend,True,0.4342904477447723,-0.5883416070791273,1.0226320548238996,30,366,396,aceptada,Predicción con evidencia suficiente.
3,1408,backend,backend,cloud,True,0.5553993037523595,-0.5172678274983962,1.0726671312507556,17,197,214,aceptada,Predicción con evidencia suficiente.
3,11,backend,backend,frontend,True,0.7864290628544097,-0.8870430832468805,1.6734721461012902,19,287,306,aceptada,Predicción con evidencia suficiente.
3,1501,frontend,frontend,backend,True,0.4371253199477803,-0.29313948144625657,0.7302648013940369,22,323,345,aceptada,Predicción con evidencia suficiente.
3,2161,frontend,frontend,datascience,True,0.13425408263567873,-0.5226925171041794,0.6569465997398581,28,262,290,aceptada,Predicción con evidencia suficiente.
3,2250,cloud,cloud,frontend,True,2.436925643243201,-1.5111694919515324,3.948095135194733,29,320,349,aceptada,Predicción con evidencia suficiente.
3,201,cloud,cloud,datascience,True,3.31853617168792,-2.1554285821016954,5.473964753789615,32,333,365,aceptada,Predicción con evidencia suficiente.
3,2556,backend,backend,cloud,True,0.793089236718062,-0.848436340675293,1.641525577393355,24,292,316,aceptada,Predicción con evidencia suficiente.
3,1418,datascience,datascience,frontend,True,1.7908320458953186,-1.3982067682437669,3.1890388141390855,21,230,251,aceptada,Predicción con evidencia suficiente.
3,284,cloud,cloud,datascience,True,1.362124185594932,-1.1354001931494149,2.497524378744347,50,255,305,aceptada,Predicción con evidencia suficiente.
3,2985,backend,cloud,backend,False,0.13768092433153445,-0.1933061103464322,0.33098703467796664,27,315,342,revision,Margen de decisión reducido.
3,1028,frontend,frontend,datascience,True,1.4885536271725992,-1.0768778524052245,2.565431479577824,13,236,249,aceptada,Predicción con evidencia suficiente.
3,23,datascience,datascience,frontend,True,1.1914763139193272,-1.156692447587883,2.3481687615072104,18,264,282,aceptada,Predicción con evidencia suficiente.
3,2566,cloud,cloud,backend,True,0.6743139040373399,-0.6950036049609722,1.369317508998312,30,311,341,aceptada,Predicción con evidencia suficiente.
3,144,cloud,cloud,frontend,True,2.5299220151370014,-1.513665870368377,4.043587885505378,19,176,195,aceptada,Predicción con evidencia suficiente.
3,673,frontend,frontend,backend,True,1.5757845343824457,-1.1099977525008236,2.6857822868832693,40,258,298,aceptada,Predicción con evidencia suficiente.
3,3544,datascience,datascience,backend,True,1.621217304542494,-1.3563143267864937,2.9775316313289877,23,203,226,aceptada,Predicción con evidencia suficiente.
3,1522,cloud,cloud,datascience,True,1.7610147546449526,-0.8719178294770665,2.632932584122019,35,417,452,aceptada,Predicción con evidencia suficiente.
3,838,datascience,datascience,backend,True,1.585454019612679,-1.3270226667936127,2.9124766864062916,19,229,248,aceptada,Predicción con evidencia suficiente.
3,489,backend,frontend,cloud,False,-0.17491443720629796,-0.5547055087283895,0.3797910715220916,38,300,338,revision,Margen de decisión reducido.
3,276,backend,backend,frontend,True,-0.3595728284922197,-0.3690520322691467,0.009479203776926959,18,148,166,revision,Margen de decisión reducido.
3,1768,datascience,datascience,backend,True,0.8927127010715407,-1.1461058651424993,2.03881856621404,42,361,403,aceptada,Predicción con evidencia suficiente.
3,2449,frontend,backend,frontend,False,0.2728639674721829,-0.06410507792158146,0.3369690453937644,11,159,170,revision,Margen de decisión reducido.
3,2143,cloud,backend,cloud,False,-0.18341350323702055,-0.35869320544683053,0.17527970220980998,15,138,153,revision,Margen de decisión reducido.
3,439,datascience,datascience,frontend,True,1.1721138534556936,-1.1264243695473892,2.298538223003083,22,211,233,aceptada,Predicción con evidencia suficiente.
3,3262,frontend,frontend,datascience,True,0.5515652551421693,-0.6947915970940749,1.2463568522362443,22,245,267,aceptada,Predicción con evidencia suficiente.
3,4498,datascience,datascience,backend,True,1.4136225039165686,-1.1444501929187436,2.5580726968353122,16,266,282,aceptada,Predicción con evidencia suficiente.
3,1494,backend,backend,cloud,True,0.5265558887516038,-0.671554661876074,1.198110550627678,40,328,368,aceptada,Predicción con evidencia suficiente.
3,149,datascience,datascience,frontend,True,1.5246924148158478,-1.2539280344958132,2.778620449311661,21,217,238,aceptada,Predicción con evidencia suficiente.
3,1696,datascience,backend,datascience,False,0.7008874663328073,-0.21221298688396695,0.9131004532167742,37,307,344,aceptada,Predicción con evidencia suficiente.
3,2895,backend,backend,frontend,True,0.6764608324841526,-0.43558171575427773,1.1120425482384304,19,435,454,aceptada,Predicción con evidencia suficiente.
3,605,frontend,frontend,cloud,True,0.8462828621713603,-0.7101524837706664,1.5564353459420266,34,499,533,aceptada,Predicción con evidencia suficiente.
3,3737,backend,backend,frontend,True,1.2593068147106445,-1.1693925710777153,2.42869938578836,29,340,369,aceptada,Predicción con evidencia suficiente.
3,288,backend,cloud,backend,False,0.032712544415941514,0.02975830058331841,0.0029542438326231046,37,299,336,revision,Margen de decisión reducido.
3,540,cloud,cloud,frontend,True,1.337941078982685,-1.44692727873214,2.784868357714825,29,287,316,aceptada,Predicción con evidencia suficiente.
3,2935,backend,backend,cloud,True,0.9172133640742306,-0.6601486207043131,1.5773619847785438,27,360,387,aceptada,Predicción con evidencia suficiente.
3,3852,backend,backend,frontend,True,0.62373683241039,-0.36239872408550516,0.9861355564958951,34,322,356,aceptada,Predicción con evidencia suficiente.
3,4431,frontend,frontend,backend,True,0.2933449329567461,-0.5085154633041118,0.8018603962608579,11,222,233,aceptada,Predicción con evidencia suficiente.
3,387,backend,backend,frontend,True,0.6131087497215357,-0.966646460367419,1.5797552100889547,24,331,355,aceptada,Predicción con evidencia suficiente.
3,3248,cloud,cloud,datascience,True,1.2529427044984263,-1.2246944828100932,2.4776371873085195,27,295,322,aceptada,Predicción con evidencia suficiente.
3,1556,cloud,cloud,datascience,True,2.3365818126312137,-1.6447287642355033,3.9813105768667167,14,100,114,revision,Cobertura reducida de características.
3,3956,frontend,cloud,frontend,False,0.2643897521579963,-0.6285584944702153,0.8929482466282116,20,445,465,aceptada,Predicción con evidencia suficiente.
3,190,backend,backend,frontend,True,0.2469844766273177,-0.3904803348846694,0.6374648115119871,33,313,346,revision,Margen de decisión reducido.
3,3232,cloud,backend,cloud,False,0.4946396127018229,-0.7657189015901322,1.2603585142919551,29,479,508,aceptada,Predicción con evidencia suficiente.
3,3874,backend,backend,datascience,True,1.544979772558224,-0.93290430253504,2.477884075093264,30,300,330,aceptada,Predicción con evidencia suficiente.
3,2613,datascience,datascience,frontend,True,1.0997250269601522,-1.1996311989950343,2.2993562259551865,26,222,248,aceptada,Predicción con evidencia suficiente.
3,2928,backend,backend,cloud,True,1.6587678318152077,-0.7880111193241998,2.4467789511394074,26,323,349,aceptada,Predicción con evidencia suficiente.
3,3247,datascience,datascience,cloud,True,0.8612596860383807,-0.2789417999626845,1.1402014860010652,33,348,381,aceptada,Predicción con evidencia suficiente.
3,2669,cloud,cloud,datascience,True,1.0480722337249735,-1.1156170212490413,2.163689254974015,33,267,300,aceptada,Predicción con evidencia suficiente.
3,91,frontend,frontend,backend,True,2.255315663144043,-0.8819014256444656,3.1372170887885087,22,218,240,aceptada,Predicción con evidencia suficiente.
3,331,datascience,datascience,frontend,True,1.1955693849075795,-1.1860082559451384,2.3815776408527176,26,227,253,aceptada,Predicción con evidencia suficiente.
3,2914,cloud,cloud,backend,True,2.5062054426714915,-1.4671478091262067,3.973353251797698,38,330,368,aceptada,Predicción con evidencia suficiente.
3,346,cloud,cloud,frontend,True,0.9610202791675936,-1.031344933787171,1.9923652129547644,34,426,460,aceptada,Predicción con evidencia suficiente.
3,3217,datascience,datascience,cloud,True,-0.05696898499353675,-0.5743283862348383,0.5173594012413015,30,190,220,revision,Margen de decisión reducido.
3,2006,datascience,datascience,cloud,True,0.4109107770026289,-0.799723910776415,1.210634687779044,26,392,418,aceptada,Predicción con evidencia suficiente.
3,562,datascience,datascience,backend,True,0.7376189258244782,-0.8077901626681221,1.5454090884926002,24,313,337,aceptada,Predicción con evidencia suficiente.
3,2217,cloud,cloud,frontend,True,1.383494596931608,-0.9434493369634906,2.3269439338950986,21,277,298,aceptada,Predicción con evidencia suficiente.
3,2306,frontend,frontend,datascience,True,1.2393057878743912,-0.7604198438502747,1.9997256317246659,18,275,293,aceptada,Predicción con evidencia suficiente.
3,1928,backend,backend,frontend,True,0.39912640257881815,-0.4057464333730908,0.804872835951909,29,285,314,aceptada,Predicción con evidencia suficiente.
3,3419,cloud,backend,cloud,False,0.0877996961119707,-0.3895792378350823,0.477378933947053,23,298,321,revision,Margen de decisión reducido.
3,1513,datascience,cloud,frontend,False,-0.04660714014370715,-0.3136774860070445,0.26707034586333733,31,344,375,revision,Margen de decisión reducido.
3,3137,cloud,datascience,frontend,False,0.04873107798808929,-0.7561584604362908,0.80488953842438,30,278,308,aceptada,Predicción con evidencia suficiente.
3,1280,frontend,frontend,backend,True,0.40808439856975526,-0.8386611766217148,1.24674557519147,32,330,362,aceptada,Predicción con evidencia suficiente.
3,1589,frontend,frontend,backend,True,0.6070191591683127,-0.7783311340506901,1.3853502932190027,28,320,348,aceptada,Predicción con evidencia suficiente.
3,3994,cloud,cloud,backend,True,1.4933105419328236,-1.1705076266470256,2.663818168579849,14,297,311,aceptada,Predicción con evidencia suficiente.
3,4504,backend,backend,datascience,True,-0.03165755819051197,-0.7403080229270458,0.7086504647365338,35,329,364,aceptada,Predicción con evidencia suficiente.
3,3752,backend,backend,frontend,True,0.8900253266176532,-0.9520371937760594,1.8420625203937127,34,360,394,aceptada,Predicción con evidencia suficiente.
3,2373,datascience,datascience,frontend,True,1.0136852852880032,-1.150403019686818,2.164088304974821,26,227,253,aceptada,Predicción con evidencia suficiente.
3,1783,frontend,frontend,backend,True,1.6266662829542071,-0.9669085394373489,2.593574822391556,10,217,227,aceptada,Predicción con evidencia suficiente.
3,4313,cloud,cloud,frontend,True,0.6068248707483338,-0.685958427653027,1.2927832984013607,32,261,293,aceptada,Predicción con evidencia suficiente.
3,2347,frontend,frontend,datascience,True,1.4203020249956848,-1.120237380843447,2.540539405839132,13,193,206,aceptada,Predicción con evidencia suficiente.
3,396,cloud,cloud,datascience,True,1.3254129248426976,-0.7550106444236637,2.0804235692663613,34,422,456,aceptada,Predicción con evidencia suficiente.
3,810,backend,backend,frontend,True,1.7948230168797588,-1.2955470724390838,3.0903700893188426,32,335,367,aceptada,Predicción con evidencia suficiente.
3,1152,backend,backend,datascience,True,0.36524391142001167,-0.7874981289099723,1.152742040329984,24,329,353,aceptada,Predicción con evidencia suficiente.
3,222,backend,backend,frontend,True,0.7568702590223233,-0.7708462139231786,1.527716472945502,36,315,351,aceptada,Predicción con evidencia suficiente.
3,1813,frontend,frontend,backend,True,0.1940488124209847,-0.4100056466895961,0.6040544591105808,30,360,390,revision,Margen de decisión reducido.
3,2813,datascience,datascience,cloud,True,1.3948826441247486,-1.0273521962317613,2.42223484035651,28,277,305,aceptada,Predicción con evidencia suficiente.
3,584,datascience,datascience,backend,True,1.865690379762888,-1.3169173997692005,3.1826077795320886,23,213,236,aceptada,Predicción con evidencia suficiente.
3,1692,datascience,datascience,frontend,True,0.8137535120600917,-0.7084042456180744,1.522157757678166,36,315,351,aceptada,Predicción con evidencia suficiente.
3,583,datascience,datascience,cloud,True,0.7143880210993089,-0.7753235882492063,1.4897116093485152,31,269,300,aceptada,Predicción con evidencia suficiente.
3,921,backend,backend,datascience,True,1.737302577684585,-1.2231302583454733,2.9604328360300585,28,300,328,aceptada,Predicción con evidencia suficiente.
3,2235,cloud,cloud,frontend,True,1.1260612708718538,-1.221361874069401,2.3474231449412546,47,547,594,aceptada,Predicción con evidencia suficiente.
3,1651,frontend,backend,datascience,False,-0.2789299145257593,-0.3502066858182601,0.07127677129250076,41,334,375,revision,Margen de decisión reducido.
3,1661,cloud,cloud,frontend,True,0.5679337630743485,-0.1667826931147037,0.7347164561890522,29,335,364,aceptada,Predicción con evidencia suficiente.
3,3516,datascience,datascience,frontend,True,0.8696394921406977,-0.6961878715255608,1.5658273636662585,36,345,381,aceptada,Predicción con evidencia suficiente.
3,3814,datascience,datascience,backend,True,1.1786392768584628,-1.2238001540029293,2.402439430861392,36,352,388,aceptada,Predicción con evidencia suficiente.
3,1862,cloud,cloud,backend,True,2.170106168451675,-1.391941130813044,3.562047299264719,26,338,364,aceptada,Predicción con evidencia suficiente.
3,1514,datascience,backend,datascience,False,0.5307242606383802,-0.27519957244510673,0.8059238330834869,21,391,412,aceptada,Predicción con evidencia suficiente.
3,1132,backend,backend,datascience,True,0.5638700730708104,-0.677274766609472,1.2411448396802824,18,314,332,aceptada,Predicción con evidencia suficiente.
3,634,backend,backend,cloud,True,0.9910327637866312,-0.8887945897442479,1.879827353530879,32,329,361,aceptada,Predicción con evidencia suficiente.
3,3548,cloud,cloud,frontend,True,1.05111412065187,-0.6951429399471671,1.746257060599037,15,302,317,aceptada,Predicción con evidencia suficiente.
3,1390,backend,backend,cloud,True,0.6714128696862827,-0.20628397563644407,0.8776968453227267,15,259,274,aceptada,Predicción con evidencia suficiente.
3,2749,datascience,cloud,datascience,False,-0.20675528531578613,-0.24473183704066714,0.037976551724881014,26,329,355,revision,Margen de decisión reducido.
3,1083,backend,backend,datascience,True,0.3707532226877712,-0.4365265712095494,0.8072797938973206,34,362,396,aceptada,Predicción con evidencia suficiente.
3,2535,datascience,datascience,frontend,True,1.4041218859179647,-0.99057138938261,2.3946932753005745,34,327,361,aceptada,Predicción con evidencia suficiente.
3,702,cloud,cloud,frontend,True,0.20026692809400948,-0.7130693931152126,0.913336321209222,22,279,301,aceptada,Predicción con evidencia suficiente.
3,1376,backend,backend,frontend,True,0.10058952194157189,-0.22836286754992816,0.3289523894915001,18,274,292,revision,Margen de decisión reducido.
3,4510,datascience,datascience,frontend,True,1.874133444248311,-1.3807341992076578,3.254867643455969,40,372,412,aceptada,Predicción con evidencia suficiente.
3,895,backend,backend,frontend,True,0.3238090345902891,-0.47500650033309794,0.798815534923387,31,382,413,aceptada,Predicción con evidencia suficiente.
3,172,datascience,datascience,frontend,True,1.685831064094621,-1.2055432939882487,2.89137435808287,23,351,374,aceptada,Predicción con evidencia suficiente.
3,3223,backend,backend,datascience,True,0.6376354286304902,-0.8080294861237607,1.4456649147542509,31,336,367,aceptada,Predicción con evidencia suficiente.
3,474,backend,backend,cloud,True,-0.06918790732287028,-0.5882393545205994,0.5190514471977291,24,432,456,revision,Margen de decisión reducido.
3,1563,backend,backend,cloud,True,0.05151000513499915,-0.375499118125384,0.42700912326038315,33,305,338,revision,Margen de decisión reducido.
3,456,datascience,datascience,frontend,True,1.21220794978692,-1.1443929985515666,2.3566009483384867,28,214,242,aceptada,Predicción con evidencia suficiente.
3,177,backend,backend,cloud,True,0.23245220601811534,0.047040248949794305,0.18541195706832103,28,268,296,revision,Margen de decisión reducido.
3,298,datascience,datascience,cloud,True,0.4809646222059444,-0.8152616498787096,1.296226272084654,50,355,405,aceptada,Predicción con evidencia suficiente.
3,1549,backend,backend,frontend,True,1.8981412643857227,-1.1595660260901417,3.0577072904758644,37,348,385,aceptada,Predicción con evidencia suficiente.
3,561,backend,frontend,cloud,False,-0.004091163790339802,-0.6613865943288723,0.6572954305385325,24,271,295,aceptada,Predicción con evidencia suficiente.
3,4405,cloud,cloud,backend,True,0.6755197780260113,-0.826725429362865,1.5022452073888761,29,221,250,aceptada,Predicción con evidencia suficiente.
3,4131,datascience,datascience,backend,True,1.2016588928589074,-0.7166557441303034,1.9183146369892108,59,512,571,aceptada,Predicción con evidencia suficiente.
3,4482,frontend,backend,frontend,False,0.28008876739081834,-0.16722268363426918,0.4473114510250875,25,339,364,revision,Margen de decisión reducido.
3,4288,backend,frontend,backend,False,0.1243769341120935,-0.405223457336429,0.5296003914485226,28,207,235,revision,Margen de decisión reducido.
3,4014,backend,cloud,frontend,False,2.3768139718656074,-1.5691381505065094,3.945952122372117,47,390,437,aceptada,Predicción con evidencia suficiente.
3,3997,frontend,frontend,datascience,True,0.81756025133,-0.8747399412281941,1.6923001925581942,39,314,353,aceptada,Predicción con evidencia suficiente.
3,4419,cloud,cloud,backend,True,0.9341064126193125,-0.6442498147842187,1.5783562274035312,43,491,534,aceptada,Predicción con evidencia suficiente.
3,1381,backend,datascience,backend,False,-0.502898955464378,-0.5055390788062448,0.002640123341866807,35,275,310,revision,Margen de decisión reducido.
3,1860,datascience,datascience,backend,True,-0.2605557595060014,-0.4953127087323159,0.23475694922631452,31,375,406,revision,Margen de decisión reducido.
3,883,cloud,cloud,backend,True,0.6597048339456827,-0.7076735996222554,1.367378433567938,22,240,262,aceptada,Predicción con evidencia suficiente.
3,2421,datascience,datascience,frontend,True,1.1289340193135593,-1.1751009118260551,2.3040349311396144,26,227,253,aceptada,Predicción con evidencia suficiente.
3,2936,datascience,datascience,backend,True,0.9091105679776529,-0.9517619144878583,1.8608724824655112,44,361,405,aceptada,Predicción con evidencia suficiente.
3,3272,datascience,datascience,frontend,True,0.810548057250562,-0.4456430318619585,1.2561910891125205,19,323,342,aceptada,Predicción con evidencia suficiente.
3,3003,backend,backend,frontend,True,0.4138186704925799,-0.6880192428658484,1.1018379133584282,27,310,337,aceptada,Predicción con evidencia suficiente.
3,1371,cloud,datascience,cloud,False,0.13469149064501185,-0.1567000682673244,0.29139155891233626,28,280,308,revision,Margen de decisión reducido.
3,554,frontend,frontend,backend,True,0.5164178852743031,-0.6317740580702004,1.1481919433445036,19,162,181,aceptada,Predicción con evidencia suficiente.
3,3697,datascience,datascience,backend,True,0.8154448450168558,-0.7029358772811033,1.518380722297959,37,381,418,aceptada,Predicción con evidencia suficiente.
3,3892,datascience,datascience,backend,True,1.3596987625274433,-1.214300489336566,2.5739992518640094,26,207,233,aceptada,Predicción con evidencia suficiente.
3,109,datascience,datascience,frontend,True,0.2844658430212298,-0.5191412331649898,0.8036070761862196,30,278,308,aceptada,Predicción con evidencia suficiente.
3,591,datascience,datascience,frontend,True,0.12434576849636503,-0.5519629942788031,0.6763087627751682,23,210,233,aceptada,Predicción con evidencia suficiente.
3,1017,cloud,cloud,datascience,True,1.5746125295723803,-0.8474814506928746,2.422093980265255,56,440,496,aceptada,Predicción con evidencia suficiente.
3,2691,cloud,cloud,backend,True,0.8120283068623145,-0.6410919625292137,1.4531202693915284,22,322,344,aceptada,Predicción con evidencia suficiente.
3,1479,backend,backend,cloud,True,1.6429125630928267,-1.116798004739489,2.7597105678323155,28,359,387,aceptada,Predicción con evidencia suficiente.
3,916,cloud,cloud,datascience,True,0.9458119778518713,-1.0994778036918529,2.0452897815437243,33,265,298,aceptada,Predicción con evidencia suficiente.
3,171,cloud,cloud,backend,True,1.1327512157481507,-0.9681831495013548,2.1009343652495054,27,287,314,aceptada,Predicción con evidencia suficiente.
3,303,cloud,cloud,backend,True,1.2485571214845521,-0.856940823682931,2.105497945167483,25,313,338,aceptada,Predicción con evidencia suficiente.
3,1240,datascience,datascience,frontend,True,1.5215625198358187,-1.343215635149025,2.864778154984844,24,228,252,aceptada,Predicción con evidencia suficiente.
